Santa Maria Airport,PT,Vila do Porto,SMA
Alverca Air Base,PT,Vila Franca de Xira,AVR
Vila Real Airport,PT,Vila Real,VRL
Vila Rica Airport,BR,Vila Rica,VLP
Vilankulo Airport,MZ,Vilanculo,VNX
Vilhelmina South Lapland Airport,SE,Vilhelmina,VHM
Brigadeiro Camarão Airport,BR,Vilhena,BVH
Gilgal Airport,CO,Villa Claret,GGL
Villa Dolores Airport,AR,Villa Dolores,VDR
Villa Garzón Airport,CO,Villa Garzón,VGZ
Villa Gesell Airport,AR,Villa Gesell,VLG
Teniente Rodolfo Marsh Martin Airport,AQ,Villa Las Estrellas,TNM
Villa Reynolds Airport,AR,Villa Mercedes,VME
Villacoublay-Vélizy (BA 107) Air Base,FR,Villacoublay/Vélizy,VIY
Carlos Rovirosa Pérez International Airport,MX,Villahermosa,VSA
Teniente Coronel Rafael Pabón Airport,BO,Villamontes,VLM
Vanguardia Airport,CO,Villavicencio,VVC
Vilnius International Airport,LT,Vilnius,VNO
Vilyuisk Airport,RU,Vilyuisk,VYI
Rodelillo Airport,CL,Viña Del Mar,VAP
Viña del mar Airport,CL,Viña Del Mar,KNA
O'Neal Airport,US,Vincennes,OEA
Vinh Airport,VN,Vinh,VII
Vinh Long Airfield,VN,Vinh Long,XVL
Vinnytsia/Gavyryshivka Airport,UA,Vinnitsa,VIN
Vipingo Estate Airport,KE,Vipingo Estate,VPG
Viqueque Airport,TL,Viqueque,VIQ
Virac Airport,PH,Virac,VRC
Oceana Naval Air Station,US,Virginia Beach,NTU
Viru Harbour Airstrip,SB,Viru,VIU
Visakhapatnam Airport,IN,Visakhapatnam,VTZ
Visalia International Airport,US,Visalia,VIS
Visby Airport,SE,Visby,VBY
Aerodromo Goncalves Lobato (Viseu Airport),PT,Viseu,VSE
Vitebsk Vostochny Airport,BY,Vitebsk,VTB
Eurico de Aguiar Salles Airport,BR,Vitória,VIX
Glauber de Andrade Rocha Airport,BR,Vitória da Conquista,VDC
Champ de Courses Airfield,FR,Vittel,VTL
Vivigani Airfield,PG,Vivigani,VIV
Vodochody Airport,CZ,Vodochody,VOD
Vohemar Airport,MG,Vohemar,VOH
Sainte Marie Airport,MG,Vohilava,SMS
Voinjama Airport,LR,Voinjama,VOI
Skrydstrup Air Base,DK,Vojens,SKS
Volgograd International Airport,RU,Volgograd,VOG
Vologda Airport,RU,Vologda,VGD
Volta Redonda Airport,BR,Volta Redonda,QVR
Vopnafjörður Airport,IS,Vopnafjörður,VPN
Vorkuta Airport,RU,Vorkuta,VKT
Voronezh International Airport,RU,Voronezh,VOZ
Votuporanga Airport,BR,Votuporanga,VOT
Vredendal Airport,ZA,Vredendal,VRE
Vryheid Airport,ZA,Vryheid,VYD
Vung Tau Airport,VN,Vung Tau,VTG
Vunisea Airport,FJ,Vunisea,KDV
Vryburg Airport,ZA,Vyrburg,VRU
Île Art - Waala Airport,NC,Waala,BMY
Wana Airport,PK,Waana,WAF
Wabag Airport,PG,Wabag,WAB
Wabo Airport,PG,Wabo,WAO
Wabush Airport,CA,Wabush,YWK
Waca Airport,ET,Waca,WAC
TSTC Waco Airport,US,Waco,CNW
Waco Regional Airport,US,Waco,ACT
Waco Kungo Airport,AO,Waco Kungo,CEO
Wad Medani Airport,SD,Wad Medani,DNI
RAF Waddington,GB,Waddington,WTN
Wadi Halfa Airport,SD,Wadi Halfa,WHF
Okinoerabu Airport,JP,Wadomari,OKE
Wagau Airport,PG,Wagau,WGU
Wageningen Airstrip,SR,Wageningen,AGI
Wagethe Airport,ID,Wagethe-Papua Island,WET
Wagga Wagga City Airport,AU,Wagga Wagga,WGA
Wagny Airport,GA,Wagny,WGY
Maranggo Airport,ID,Waha-Tomea Island,TQQ
Wheeler Army Airfield,US,Wahiawa,HHI
Harry Stern Airport,US,Wahpeton,WAH
Tambolaka Airport,ID,Waikabubak-Sumba Island,TMC
Waikoloa Heliport,US,Waikoloa Village,WKL
Waimea Kohala Airport,US,Waimea (Kamuela),MUE
Bradshaw Army Airfield,US,Waimea (Kamuela),BSF
Umbu Mehang Kunda Airport,ID,Waingapu-Sumba Island,WGP
Wainwright Airport,US,Wainwright,AIN
Wairoa Airport,NZ,Wairoa,WIR
Marinda Airport,ID,Waisai,RJM
Chatham Islands-Tuuta Airport,NZ,Waitangi,CHT
Noto Satoyama Airport,JP,Wajima,NTQ
Wajir Airport,KE,Wajir,WJR
Wakaya Island Airport,FJ,Wakaya Island,KAY
Wake Island Airfield,UM,Wake Island,AWK
Wakkanai Airport,JP,Wakkanai,WKJ
Wakunai Airport,PG,Wakunai,WKN
Walaha Airport,VU,Walaha,WLH
Wales Airport,US,Wales,WAA
Walla Walla Regional Airport,US,Walla Walla,ALW
Wallal Airport,AU,Wallal,WLA
Hihifo Airport,WF,Wallis Island,WLS
Wallops Flight Facility Airport,US,Wallops Island,WAL
Walnut Ridge Regional Airport,US,Walnut Ridge,ARG
Walt Disney World Airport / Lake Buena Vista STOLport,US,Walt Disney World,DWS
Lowcountry Regional Airport,US,Walterboro,RBW
Walvis Bay Airport,NA,Walvis Bay,WVB
Wamena Airport,ID,Wamena - Jayawijaya Regency - Papua Province,WMX
Mount Full Stop Airport,AU,Wando Vale,MFL
Wang'an Airport,TW,Wang'an,WOT
Wanganui Airport,NZ,Wanganui,WAG
Wangerooge Airport,DE,Wangerooge,AGE
Matahora Airport,ID,Wangi-wangi Island,WNI
Wantoat Airport,PG,Wantoat,WTT
Wanuma Airport,PG,Wanuma,WNU
Wanxian Airport,CN,Wanxian,WXN
Neil Armstrong Airport,US,Wapakoneta,AXV
Wapenamanda Airport,PG,Wapenamanda,WBM
Wapolu Airport,PG,Wapolu,WBC
Warangal Airport,IN,Warangal,WGC
Warder Airport,ET,Warder,WRA
Ware Airport,US,Ware,UWA
Robins Air Force Base,US,Warner Robins,WRB
Warri Airport,NG,Warri,QRW
Warroad International Memorial Airport,US,Warroad,RRT
Modlin Airport,PL,Warsaw,WMI
Warsaw Chopin Airport,PL,Warsaw,WAW
Warton Aerodrome,GB,Warton,WRT
Washabo Airport,SR,Washabo,WSO
Washington County Airport,US,Washington,WSG
Warren Field,US,Washington,OCW
Pentagon Army Heliport,US,Washington,JPN
Washington Dulles International Airport,US,Washington,IAD
Ronald Reagan Washington National Airport,US,Washington,DCA
Buzzards Point Seaplane Base,US,Washington,BZS
Bolling Air Force Base,US,Washington,BOF
Wasilla Airport,US,Wasilla,WWA
Wasior Airport,ID,Wasior-Papua Island,WSR
Waskaganish Airport,CA,Waskaganish,YKQ
Waspam Airport,NI,Waspam,WSP
Wasu Airport,PG,Wasu,WSU
Wasua Airport,PG,Wasua,WSA
Wasum Airport,PG,Wasum,WUM
Waterfall Seaplane Base,US,Waterfall,KWF
Waterford Airport,IE,Waterford,WAT
Waterloo Regional Airport,US,Waterloo,ALO
Watertown Regional Airport,US,Watertown,ATY
Watertown International Airport,US,Watertown,ART
Waterville Robert Lafleur Airport,US,Waterville,WVL
Watson Lake Airport,CA,Watson Lake,YQH
Watsonville Municipal Airport,US,Watsonville,WVI
Wau Airport,SS,Wau,WUU
Wau Airport,PG,Wau,WUG
Wauchope Airport,AU,Wauchope,WAU
Waukesha County Airport,US,Waukesha,UES
Waukon Municipal Airport,US,Waukon,UKN
Wausau Downtown Airport,US,Wausau,AUW
Waverney Airport,AU,Waverney,WAN
Wawoi Falls Airport,PG,Wavoi Falls,WAJ
Wawa Airport,CA,Wawa,YXZ
Waycross Ware County Airport,US,Waycross,AYS
Greene County Airport,US,Waynesburg,WAY
Weam Airport,PG,Weam,WEP
Parker County Airport,US,Weatherford,WEA
Webequie Airport,CA,Webequie,YWP
Webster City Municipal Airport,US,Webster City,EBS
Wedau Airport,PG,Wedau,WED
Browns Airport,US,Weeping Water,EPG
Weerawila Airport,LK,Weerawila,WRZ
Weeze Airport,DE,Weeze,NRN
Weifang Airport,CN,Weifang,WEF
Weihai Airport,CN,Weihai,WEH
Weipa Airport,AU,Weipa,WEI
Wekweètì Airport,CA,Wekweètì,YFJ
Wellington International Airport,NZ,Wellington,WLG
Wells Municipal Airport/Harriet Field,US,Wells,LWL
Wellsville Municipal Arpt -Tarantine Field,US,Wellsville,ELZ
Welshpool Airport,AU,Welshpool,WHL
Tanda Tula Airport,ZA,Welverdiend,TDT
Wemindji Airport,CA,Wemindji,YNC
Pangborn Memorial Airport,US,Wenatchee,EAT
Wendover Airport,US,Wendover,ENV
Chuuk International Airport,FM,Weno Island,TKK
Wenshan Puzhehei Airport,CN,Wenshan,WNH
Wenzhou Longwan International Airport,CN,Wenzhou,WNZ
Oberpfaffenhofen Airport,DE,Weßling,OBF
West Bend Municipal Airport,US,West Bend,ETB
West Branch Community Airport,US,West Branch,WBK
West End Airport,BS,West End,WTD
Cocos (Keeling) Islands Airport,CC,West Island,CCK
RAF West Malling,GB,West Malling,WEM
West Memphis Municipal Airport,US,West Memphis,AWM
Palm Beach International Airport,US,West Palm Beach,PBI
Palm Beach County Park Airport,US,West Palm Beach,LNA
West Point Village Seaplane Base,US,West Point,KWP
West Wyalong Airport,AU,West Wyalong,WWY
Yellowstone Airport,US,West Yellowstone,WYS
Westerland Sylt Airport,DE,Westerland,GWT
Westerly State Airport,US,Westerly,WST
Tengah Air Base,SG,Western Water Catchment,TGA
Westfield-Barnes Regional Airport,US,Westfield/Springfield,BAF
Francis S Gabreski Airport,US,Westhampton Beach,FOK
Westray Airport,GB,Westray,WRY
Westsound/Wsx Seaplane Base,US,Westsound,WSX
Wevelgem Airport,BE,Wevelgem,KJK
Wewak International Airport,PG,Wewak,WWK
Whale Cove Airport,CA,Whale Cove,YXN
Whale Pass Seaplane Float Harbor Facility,US,Whale Pass,WWP
Whalsay Airport,GB,Whalsay,WHS
Wharton Regional Airport,US,Wharton,WHT
Whatì Airport,CA,Whatì,YLE
Phifer Airfield,US,Wheatland,EAN
Wheeling Ohio County Airport,US,Wheeling,HLG
Whistler/Green Lake Water Aerodrome,CA,Whistler,YWS
White Mountain Airport,US,White Mountain,WMO
Westchester County Airport,US,White Plains,HPN
White River Seaplane Base,CA,White River,YWR
Condron Army Air Field,US,White Sands,WSD
Greenbrier Airport,US,White Sulphur Springs,SSU
Whitecourt Airport,CA,Whitecourt,YZU
Mount Washington Regional Airport,US,Whitefield,HIE
Whitehorse / Erik Nielsen International Airport,CA,Whitehorse,YXY
Whiteriver Airport,US,Whiteriver,WTR
Whitesburg Municipal Airport,US,Whitesburg,BRG
Whyalla Airport,AU,Whyalla,WYA
Wiarton Airport,CA,Wiarton,YVV
Wichita Eisenhower National Airport,US,Wichita,ICT
Mc Connell Air Force Base,US,Wichita,IAB
Cessna Aircraft Field,US,Wichita,CEA
Beech Factory Airport,US,Wichita,BEC
Sheppard Air Force Base-Wichita Falls Municipal Airport,US,Wichita Falls,SPS
Kickapoo Downtown Airport,US,Wichita Falls,KIP
Wick Airport,GB,Wick,WIC
Wiesbaden Army Airfield,DE,Wiesbaden,WIE
Cape May County Airport,US,Wildwood,WWD
Wilhelmshaven-Mariensiel Airport,DE,Wilhelmshaven,WVN
Wilkes Barre Wyoming Valley Airport,US,Wilkes-Barre,WBW
Wilkes Barre Scranton International Airport,US,Wilkes-Barre/Scranton,AVP
Cochise County Airport,US,Willcox,CWX
Hato International Airport,CW,Willemstad,CUR
Williams Harbour Airport,CA,Williams Harbour,YWM
Williams Lake Airport,CA,Williams Lake,YWL
Williamsport Regional Airport,US,Williamsport,IPT
Newcastle Airport,AU,Williamtown,NTL
Williston Basin International Airport,US,Williston,XWA
Sloulin Field International Airport,US,Williston,ISN
Willmar Municipal -John L Rice Field,US,Willmar,ILL
Lake County Executive Airport,US,Willoughby,LNN
Willow Airport,US,Willow,WOW
Willows Glenn County Airport,US,Willows,WLW
Wilmington Airpark,US,Wilmington,ILN
Wilmington International Airport,US,Wilmington,ILM
New Castle Airport,US,Wilmington,ILG
Winchester Regional Airport,US,Winchester,WGO
Windarling Airport,AU,Windarling Mine,WRN
Barrow County Airport,US,Winder,WDR
Hosea Kutako International Airport,NA,Windhoek,WDH
Eros Airport,NA,Windhoek,ERS
Windsor Airport,CA,Windsor,YQG
Strother Field,US,Winfield / Arkansas City,WLD
Winisk Airport,CA,Winisk,YWN
Winkler County Airport,US,Wink,INK
Winnemucca Municipal Airport,US,Winnemucca,WMC
Winnipeg / James Armstrong Richardson International Airport,CA,Winnipeg,YWG
Winslow Lindbergh Regional Airport,US,Winslow,INW
Smith Reynolds Airport,US,Winston Salem,INT
Winter Haven Regional Airport - Gilbert Field,US,Winter Haven,GIF
Wipim Airport,PG,Wipim,WPM
Wiscasset Airport,US,Wiscasset,ISS
Alexander Field South Wood County Airport,US,Wisconsin Rapids,ISW
Lonesome Pine Airport,US,Wise,LNP
Wiseman Airport,US,Wiseman,WSM
Woja Airport,MH,Woja,WJA
L M Clayton Airport,US,Wolf Point,OLF
Wollaston Lake Airport,CA,Wollaston Lake,ZWL
Wondoola Airport,AU,Wondoola,WON
Wonenara Airport,PG,Wonenara,WOA
Alowe Airport,GA,Wonga Wongué Presidential Reserve,AWE
Wonju/Hoengseong Air Base (K-38/K-46),KR,Wonju,WJU
Wonken Airport,VE,Wonken,WOK
Wonsan Kalma International Airport,KP,Wonsan,WOS
RAF Bentwaters,GB,Woodbridge,BWY
Woodie Woodie Airport,AU,Woodie Woodie,WWI
Guasopa Airport,PG,Woodlark (Muyua) Island,GAZ
West Woodward Airport,US,Woodward,WWR
Woomera Airfield,AU,Woomera,UMR
Wayne County Airport,US,Wooster,BJJ
Worcester Regional Airport,US,Worcester,ORH
Worland Municipal Airport,US,Worland,WRL
Wotho Island Airport,MH,Wotho Island,WTO
Wotje Atoll Airport,MH,Wotje Atoll,WTE
Wrangell Airport,US,Wrangell,WRG
Mc Guire Air Force Base,US,Wrightstown,WRI
Wrigley Airport,CA,Wrigley,YWY
Copernicus Wrocław Airport,PL,Wrocław,WRO
Wudalianchi Dedu Airport,CN,Wudalianchi,DTU
Wuhai Airport,CN,Wuhai,WUA
Wuhan Tianhe International Airport,CN,Wuhan,WUH
Wuhu Air Base,CN,Wuhu,WHU
Wunnumin Lake Airport,CA,Wunnumin Lake,WNN
Chongqing Wushan Airport,CN,Wushan,WSK
Wuvulu Island Airport,PG,Wuvulu Island,WUV
Sunan Shuofang International Airport,CN,Wuxi,WUX
Nanping Wuyishan Airport,CN,Wuyishan,WUS
Wuzhou Changzhoudao Airport,CN,Wuzhou (Changzhou),WUZ
Wyk auf Föhr Airport,DE,Wyk auf Föhr,OHR
Xai-Xai Airport,MZ,Xai-Xai,VJB
El Lencero Airport,MX,Xalapa,JAL
Xangongo Airport,AO,Xangongo,XGN
Xanxerê Airport,BR,Xanxerê,AXE
Xi'an Xianyang International Airport,CN,Xi'an,XIY
Xi'an Xiguan Airport,CN,Xi'an,SIA
Dali Airport,CN,Xiaguan,DLU
Gannan Xiahe Airport,CN,Xiahe,GXH
Xiamen Gaoqi International Airport,CN,Xiamen,XMN
Xiamen Xiang'an Airport (under construction),CN,Xiang'an - Xiamen,XMN
Xiangyang Liuji Airport,CN,Xiangfan,XFN
Xichang Qingshan Airport,CN,Xichang,XIC
Xieng Khouang Airport,LA,Xieng Khouang,XKH
Xienglom Airport,LA,Xienglom,XIE
Shigatse Air Base,CN,Xigazê,RKZ
Xilinhot Airport,CN,Xilinhot,XIL
Xingcheng Air Base,CN,Xingcheng - Huludao,XEN
Xingtai Dalian Airport,CN,Xingtai,XNT
Xinguara Municipal Airport,BR,Xinguara,XIG
Xingyi Airport,CN,Xingyi,ACX
Xining Caojiabu Airport,CN,Xining,XNN
Xinyang Minggang Airport,CN,Xinyang,XAI
Xinyuan Nalati Airport,CN,Xinyuan,NLT
Xinzhou Wutaishan Airport,CN,Xinzhou,WUT
Anshun Huangguoshu Airport,CN,Xixiu - Anshun,AVA
Xuzhou Guanyin Airport,CN,Xuzhou,XUZ
Yacuiba Airport,BO,Yacuíba,BYC
Yagoua Airport,CM,Yagoua,GXX
Yakataga Airport,US,Yakataga,CYT
Yakima Air Terminal McAllister Field,US,Yakima,YKM
Yakushima Airport,JP,Yakushima,KUM
Yakutat Airport,US,Yakutat,YAK
Polyarny Airport,RU,Yakutia,PYJ
Yakutsk Airport,RU,Yakutsk,YKS
Yalata Mission Airport,AU,Yalata Mission,KYI
Yalgoo Airport,AU,Yalgoo,YLG
Yalinga Airport,CF,Yalinga,AIG
Yalumet Airport,PG,Yalumet,KYX
Yam Island Airport,AU,Yam Island,XMY
Bezmer Air Base,BG,Yambol,JAM
Yamoussoukro Airport,CI,Yamoussoukro,ASK
Alcantarí Airport,BO,Yamparaez,SRE
Yan'an Nanniwan Airport,CN,Yan'an,ENY
Yan'an Ershilipu Airport,CN,Yan'an,ENY
Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,SA,Yanbu,YNB
Yancheng Airport,CN,Yancheng,YNZ
Yandina Airport,SB,Yandina,XYA
Yangambi Airport,CD,Yangambi,YAN
Yangon International Airport,MM,Yangon,RGN
Yangzhou Taizhou Airport,CN,Yangzhou and Taizhou,YTY
Yanji Chaoyangchuan Airport,CN,Yanji,YNJ
Chan Gurney Municipal Airport,US,Yankton,YKN
Yantai Penglai International Airport,CN,Yantai,YNT
Yaoundé Airport,CM,Yaoundé,YAO
Yaoundé Nsimalen International Airport,CM,Yaoundé,NSI
Yap International Airport,FM,Yap Island,YAP
Nauru International Airport,NR,Yaren District,INU
Yari Airport,CO,Yari,AYI
Yarmouth Airport,CA,Yarmouth,YQI
Yasawa Island Airport,FJ,Yasawa Island,YAS
Yasouj Airport,IR,Yasouj,YES
Yasuru Airport,PG,Yasuru,KSX
Blackbushe Airport,GB,Yateley,BBS
Yaviza Airport,PA,Yaviza,PYV
Shahid Sadooghi Airport,IR,Yazd,AZD
Ye Airport,MM,Ye,XYE
Yecheon Airbase,KR,Yecheon-ri,YEC
Yedinka Airport,RU,Yedinka,EDN
Koltsovo Airport,RU,Yekaterinburg,SVX
Yélimané Airport,ML,Yélimané,EYL
Edwaki Airport,PG,Yellow River Mission,XYR
Yellowknife International Airport,CA,Yellowknife,YZF
Yengema Airport,SL,Yengema,WYE
Yeniseysk Airport,RU,Yeniseysk,EIE
Yeosu Airport,KR,Yeosu,RSU
RNAS Yeovilton,GB,Yeovil,YEO
Zvartnots International Airport,AM,Yerevan,EVN
Yerington Municipal Airport,US,Yerington,EYR
Yes Bay Lodge Seaplane Base,US,Yes Bay,WYB
Yeva Airport,PG,Yeva,YVD
Yevlakh Airport,AZ,Yevlakh,YLV
Yeysk Airport,RU,Yeysk,EIK
Yibin Wuliangye Airport,CN,Yibin,YBP
Yibin Caiba Airport,CN,Yibin,YBP
Yichang Sanxia Airport,CN,Yichang,YIH
Yichun Mingyueshan Airport,CN,Yichun,YIC
Lindu Airport,CN,Yichun,LDS
Andersen Air Force Base,GU,Yigo - Mariana Island,UAM
Yinchuan/Xincheng Air Base,CN,Yinchuan,YEH
Yinchuan Hedong International Airport,CN,Yinchuan,INC
Fuyang Xiguan Airport,CN,Yingzhou - Fuyang,FUG
Yining Airport,CN,Yining,YIN
Yiwu Airport,CN,Yiwu,YIW
Yogyakarta International Airport,ID,Yogyakarta,YIA
Adisutjipto International Airport,ID,Yogyakarta-Java Island,JOG
Yola Airport,NG,Yola,YOL
Yonago Kitaro Airport / JASDF Miho Air Base,JP,Yonago,YGJ
Yonaguni Airport,JP,Yonaguni,OGN
Yongai Airport,PG,Yongai,KGH
Lingling Airport,CN,Yongzhou,LLF
York Landing Airport,CA,York Landing,ZAC
Yorke Island Airport,AU,Yorke Island,OKR
Yorkton Municipal Airport,CA,Yorkton,YQV
Yoro Airport,HN,Yoro,ORO
Yoron Airport,JP,Yoron,RNJ
Yoshkar-Ola Airport,RU,Yoshkar-Ola,JOK
Yotvata Airfield,IL,Yotvata,YOT
Youngstown Warren Regional Airport,US,Youngstown/Warren,YNG
Yuanmou Air Base,CN,Yuanmou,YUA
Yueyang Sanhe Airport,CN,Yueyang,YYA
Kairuku Airport,PG,Yule Island,RKU
Yulin Yuyang Airport,CN,Yulin,UYN
Yulin Fumian Airport,CN,Yùlín,YLX
Yuma International Airport / Marine Corps Air Station Yuma,US,Yuma,YUM
University of Arizona Training Field (Under Planning/Construction),US,Yuma,UAY
Laguna Army Airfield,US,Yuma Proving Ground(Yuma),LGF
Yuncheng Guangong Airport,CN,Yuncheng,YCU
Luzhou Yunlong Airport,CN,Yunlong,LZO
Moises Benzaquen Rengifo Airport,PE,Yurimaguas,YMS
Yushu Batang Airport,CN,Yushu,YUS
Yuzhno-Kurilsk Mendeleyevo Airport,RU,Yuzhno-Kurilsk,DEE
Yuzhno-Sakhalinsk Airport,RU,Yuzhno-Sakhalinsk,UUS
Žabljak Airport,ME,Žabljak Airport,ZBK
Zabol Airport,IR,Zabol,ACZ
Zabré Airport,BF,Zabré,XZA
Zabreh Ostrava Airport,CZ,Zabreh,ZBE
General Leobardo C. Ruiz International Airport,MX,Zacatecas,ZCL
Zachar Bay Seaplane Base,US,Zachar Bay,KZB
Zagora Airport,MA,Zagora,OZG
Zagreb Airport,HR,Zagreb,ZAG
Zahedan International Airport,IR,Zahedan,ZAH
Zakuoma Airport,TD,ZaKouma,AKM
"Zakynthos International Airport ""Dionysios Solomos""",GR,Zakynthos Island,ZTH
Zalingei Airport,SD,Zalingei,ZLX
Kerama Airport,JP,Zamami,KJP
Zambezi Airport,ZM,Zambezi,BBZ
Zamboanga International Airport,PH,Zamboanga City,ZAM
Zamzama Heliport,PK,Zamzama Gas Field,ZIZ
Zanaga Airport,CG,Zanaga,ANJ
Johan Adolf Pengel International Airport,SR,Zandery,PBM
Zanesville Municipal Airport,US,Zanesville,ZZV
Zanjan Airport,IR,Zanjan,JWN
Abeid Amani Karume International Airport,TZ,Zanzibar,ZNZ
Zapala Airport,AR,Zapala,APZ
Zapatoca Airport,CO,Zapatoca,AZT
Zaporizhzhia International Airport,UA,Zaporizhia,OZH
Zaqatala International Airport,AZ,Zaqatala,ZTU
Sugraly Airport,UZ,Zarafshan,AFS
Zaragoza Air Base,ES,Zaragoza,ZAZ
Zaranj Airport,AF,Zaranj,ZAJ
Zaraza Airport,VE,Zaraza,ZRZ
Zaria Airport,NG,Zaria,ZAR
Zaysan Airport,KZ,Zaysan,SZI
Koszalin Zegrze Pomorskie,PL,Zegrze Pomorskie,OSZ
Zemio Airport,CF,Zemio,IMO
Zadar Airport,HR,Zemunik (Zadar),ZAD
Zenag Airport,PG,Zenag,ZEN
Zephyrhills Municipal Airport,US,Zephyrhills,ZPH
Chengjisihan Airport,CN,Zhalantun,NZL
Zhangjiakou Ningyuan Airport,CN,Zhangjiakou,ZQZ
Zhangye Ganzhou Airport,CN,Zhangye,YZY
Zhanjiang Xintang Airport,CN,Zhanjiang (Xiashan),ZHA
Zhaotong Airport,CN,Zhaotong,ZAT
Sary Su Airport,KZ,Zhayrem,HRC
Shangjie Airport,CN,Zhengzhou,HSJ
Zhengzhou Xinzheng International Airport,CN,Zhengzhou,CGO
Dandong Langtou Airport,CN,Zhenxing - Dandong,DDG
Zhezkazgan Airport,KZ,Zhezkazgan,DZN
Zhigansk Airport,RU,Zhigansk,ZIX
Zhongwei Shapotou Airport,CN,Zhongwei,ZHY
Zhoushan Airport,CN,Zhoushan,HSN
Zhuhai Jinwan Airport,CN,Zhuhai (Jinwan),ZUH
Zigong Airport,CN,Zigong,ZKL
Ziguinchor Airport,SN,Ziguinchor,ZIG
Zilfi Airport,SA,Zilfi,ZUL
Žilina Airport,SK,Žilina,ILZ
Zinder Airport,NE,Zinder,ZND
Alzintan Airport,LY,Zintan,ZIS
Ziro Airport,IN,Ziro,ZER
Zonguldak Çaycuma Airport,TR,Zonguldak,ONQ
Tazadit Airport,MR,Zouérate,OUZ
Zunyi Xinzhou Airport,CN,Zunyi,ZYI
Zunyi Maotai Airport,CN,Zunyi,WMT
Zürich Airport,CH,Zurich,ZRH
Zwara Airport,LY,Zuwara,WAX
Tchien Airport,LR,Zwedru,THC
Zweibrücken Airport,DE,Zweibrücken,ZQW
Zyryanka Airport,RU,Zyryanka,ZKP
Þingeyri Airport,IS,Þingeyri,TEY
Þórshöfn Airport,IS,Þórshöfn,THO
Andapa Airport,MG,,ZWA
Savannakhet Airport,LA,,ZVK
Zhytomyr Airport,UA,,ZTR
Tureia Airport,PF,,ZTA
Prince Rupert/Seal Cove Seaplane Base,CA,,ZSW
Zamora Airport,MX,,ZMM
Interlaken Air Base,CH,,ZIN
South Galway Airport,AU,,ZGL
Alice Arm/Silver City Seaplane Base,CA,,ZAA
Rivers Airport,CA,,YYI
Lady Franklin Point Airport,CA,,YUJ
Yuendumu Airport,AU,,YUE
Pender Harbour Seaplane Base,CA,,YPT
Mansons Landing Seaplane Base,CA,,YMU
Ylivieska Airfield,FI,,YLI
Deception Airport,CA,,YGY
Yenkis(Yankisa) Airport,PG,,YEQ
Paradise River Airport,CA,,YDE
Moose Lake Airport,CA,,YAD
Tara Airport,AU,,XTR
Taroom Airport,AU,,XTO
Thargomindah Airport,AU,,XTG
Siocon Airport,PH,,XSO
South Caicos Airport,TC,,XSC
Sir Bani Yas Airport,AE,,XSB
Minlaton Airport,AU,,XML
Manihi Airport,PF,,XMH
Mallacoota Airport,AU,,XMC
Wyndham Airport,AU,,WYN
Wiluna Airport,AU,,WUN
Wudinna Airport,AU,,WUD
Whitianga Airport,NZ,,WTZ
Westport Airport,NZ,,WSZ
Whitsunday Island Airport,AU,,WSY
Warrawagine Airport,AU,,WRW
Whangarei Airport,NZ,,WRE
Powell Lake Seaplane Base,CA,,WPL
Wrotham Park Airport,AU,,WPK
Shellharbour Airport,AU,,WOL
Windorah Airport,AU,,WNR
Windarra Airport,AU,,WND
Mount Keith Airport,AU,,WME
Warrnambool Airport,AU,,WMB
West Angelas Airport,AU,,WLP
Waterloo Airport,AU,,WLO
Wollogorang Airport,AU,,WLL
Miles Airport,AU,,WLE
Walcha Airport,AU,,WLC
Abaco I Walker C Airport,BS,,WKR
Warracknabeal Airport,AU,,WKB
Wanaka Airport,NZ,,WKA
Wittenoom Airport,AU,,WIT
Wilcannia Airport,AU,,WIO
Winton Airport,AU,,WIN
Waiheke Reeve Airport,NZ,,WIK
Franz Josef Aerodrome,NZ,,WHO
Whakatane Airport,NZ,,WHK
Eliwana,AU,,WHB
Wangaratta Airport,AU,,WGT
Walgett Airport,AU,,WGE
Wee Waa Airport,AU,,WEW
Wondai Airport,AU,,WDI
Warwick Airport,AU,,WAZ
Wave Hill Airport,AU,,WAV
Wadi Al Dawasir Airport,SA,,WAE
Vanrook Station Airport,AU,,VNR
Volgodonsk Airport,RU,,VLK
Valle de La Pascua Airport,VE,,VDP
Victoria River Downs Airport,AU,,VCD
El Kharga Airport,EG,,UVL
Baruun Urt Airport,MN,,UUN
Muttaburra Airport,AU,,UTB
Useless Loop Airport,AU,,USL
Uriman Airport,VE,,URM
Licenciado y General Ignacio Lopez Rayon Airport,MX,,UPN
Ranong Airport,TH,,UNN
Quilpie Airport,AU,,ULP
Berz-Macomb Airport,US,,UIZ
Quirindi Airport,AU,,UIR
